PingTinars,Pingcount,Pingmode,pulse_mode,pulselength,Depth_mean,Depth_min,Depth_max,Qf,valid,slope,phasedetect,Lat,Lon,Sog,Cog,Roll,Pitch,Heave,Head
4197,39345,3,0,,-122.3,-120.21,-124.29,2.9207156842947004,100.0,0.6,87.0,46.0967621,-3.2658161,6.06479482165425,337.89,0.11,-0.0,0.11,334.59
4198,39347,3,0,,-122.99,-121.15,-125.05,2.9453921699523926,100.0,0.63,89.0,46.09681555,-3.2658466,6.08423326659545,338.0,-0.48,0.75,-0.57,334.8
4199,39349,3,0,,-123.13,-121.28,-125.27,2.944118094444275,100.0,0.62,90.0,46.0968933,-3.2658905,6.08423326659545,338.06,-0.64,-0.29,-0.06,334.78
4200,39351,3,0,,-122.46,-120.54,-124.49,2.9299581050872803,100.0,0.61,87.0,46.09691925,-3.2659053,6.08423326659545,338.11,-0.48,-0.56,0.24,334.65
4201,39353,3,0,,-122.54,-120.66,-124.35,2.9353603345155714,100.0,0.54,88.0,46.09694565,-3.2659209,6.06479482165425,338.14,-0.4,0.53,-0.13,334.56
4202,39355,3,0,,-123.31,-121.77,-125.05,2.9278809642791748,100.0,0.52,88.0,46.09699815,-3.2659521,6.08423326659545,338.07,-0.55,0.69,-0.65,334.84
4203,39357,3,0,,-123.26,-121.55,-124.99,2.9503623521327973,100.0,0.59,87.5,46.0970487,-3.2659785,6.06479482165425,338.12,-0.41,-0.41,-0.14,335.13
4204,39359,3,0,,-122.48,-120.6,-124.74,2.9292476004362107,100.0,0.65,88.5,46.09709955,-3.2660033,6.025917931771851,338.51,-0.36,-0.86,0.44,335.01
4205,39361,3,0,,-121.81,-119.59,-123.74,2.928538751602173,100.0,0.66,86.0,46.09715245,-3.2660355,6.025917931771851,338.63,-0.53,-0.26,0.82,334.43
4206,39363,3,0,,-122.59,-120.74,-124.56,2.9454610323905945,100.0,0.66,88.0,46.0971794,-3.2660539,6.045356376713051,338.45,-0.68,1.09,-0.32,334.58
4207,39365,3,0,,-123.41,-121.72,-125.31,2.9407457560300827,100.0,0.59,87.5,46.09723245,-3.2660871,6.08423326659545,338.0,-0.48,0.88,-0.6,334.89
4208,39367,3,0,,-123.13,-121.27,-124.98,2.948761532306671,100.0,0.63,88.5,46.0973104,-3.2661248,6.06479482165425,338.4,0.38,-0.38,0.04,334.98
4209,39369,3,0,,-122.71,-120.87,-124.33,2.943583763241768,100.0,0.64,88.0,46.09733645,-3.2661385,6.06479482165425,338.62,-0.02,-0.07,0.11,334.87
4210,39371,3,0,,-122.77,-120.72,-124.54,2.9394922721385957,100.0,0.65,87.0,46.0973625,-3.2661537,6.045356376713051,338.7,-1.08,0.31,-0.02,334.8
4211,39373,3,0,,-123.11,-121.66,-124.68,2.935370473265648,100.0,0.61,87.0,46.0974136,-3.2661862,6.045356376713051,338.49,-1.26,0.29,-0.21,334.93
4212,39375,3,0,,-123.22,-121.8,-124.93,2.9445188176631927,100.0,0.61,88.5,46.0974648,-3.2662153,6.045356376713051,338.28,-0.39,-0.32,-0.18,334.91
4213,39377,3,0,,-123.07,-121.42,-124.47,2.941982142329216,100.0,0.59,87.0,46.0975183,-3.2662427,6.045356376713051,338.5,0.09,-0.33,-0.08,334.86
4214,39379,3,0,,-123.26,-121.27,-125.28,2.920893602371216,100.0,0.79,88.5,46.09757205,-3.2662705,6.06479482165425,338.77,0.08,0.51,-0.22,334.97
4215,39381,3,0,,-122.85,-121.07,-124.41,2.93269629240036,100.0,0.66,87.0,46.0975979,-3.2662854,6.06479482165425,338.83,-0.65,0.22,0.17,334.83
4216,39383,3,0,,-122.39,-120.47,-123.95,2.9309788006544113,100.0,0.66,87.5,46.0976483,-3.2663172,6.045356376713051,338.65,-0.94,-0.34,0.57,334.7
4217,39385,3,0,,-122.78,-121.02,-124.2,2.9160349863767623,100.0,0.61,87.5,46.09772635,-3.2663645,6.045356376713051,338.27,0.16,0.32,-0.25,334.86
4218,39387,3,0,,-123.12,-121.37,-124.63,2.933479688167572,100.0,0.55,87.0,46.097753,-3.2663785,6.045356376713051,338.29,0.38,0.36,-0.42,334.88
4219,39389,3,0,,-123.5,-122.14,-125.47,2.931198686361313,100.0,0.61,86.0,46.0977795,-3.2663921,6.06479482165425,338.39,0.32,0.39,-0.53,334.92
4220,39391,3,0,,-123.32,-121.93,-125.7,2.9256079459190367,100.0,0.61,87.0,46.09783165,-3.266418,6.045356376713051,338.69,-0.21,-0.11,-0.17,334.85
4221,39393,3,0,,-122.63,-121.24,-125.37,2.929814957380295,100.0,0.54,88.0,46.09788295,-3.2664473,6.045356376713051,338.83,-0.67,-0.41,0.4,334.65
4222,39395,3,0,,-122.87,-121.52,-124.65,2.9250278103351595,100.0,0.49,88.0,46.0979354,-3.2664799,6.045356376713051,338.63,-0.66,0.82,-0.33,334.82
4223,39397,3,0,,-123.6,-122.45,-125.38,2.9255147236585617,100.0,0.48,89.0,46.09798725,-3.2665098,6.045356376713051,338.41,-0.48,0.85,-0.59,335.0
4224,39399,3,0,,-123.16,-121.47,-125.18,2.9239449071884156,100.0,0.73,89.0,46.0980125,-3.2665226,6.045356376713051,338.46,-0.08,-0.46,0.02,335.06
4225,39401,3,0,,-122.36,-121.03,-123.99,2.9261770272254943,100.0,0.52,88.5,46.09806385,-3.2665493,6.025917931771851,338.75,-0.37,-0.61,0.63,334.67
4226,39403,3,0,,-122.55,-120.82,-124.4,2.9172631657123564,100.0,0.55,87.0,46.09811685,-3.266583,6.025917931771851,338.66,-0.75,0.58,0.1,334.69
4227,39405,3,0,,-123.13,-121.54,-124.89,2.9334821712970736,100.0,0.45,87.5,46.09816995,-3.2666173,6.06479482165425,338.24,-0.3,0.61,-0.3,334.86
4228,39407,3,0,,-123.22,-121.96,-125.21,2.8988743901252745,100.0,0.54,86.0,46.0982218,-3.2666463,6.06479482165425,338.13,-0.0,0.13,-0.2,334.9
4229,39409,3,0,,-123.07,-121.94,-124.73,2.9399030780792237,100.0,0.44,89.5,46.09827345,-3.2666733,6.045356376713051,338.32,0.29,-0.18,-0.13,334.85
4230,39411,3,0,,-123.52,-122.03,-125.11,2.919886599779129,100.0,0.49,86.5,46.09829965,-3.2666868,6.045356376713051,338.44,-0.33,0.38,-0.49,334.96
4231,39413,3,0,,-123.53,-122.11,-125.08,2.9087372106313705,100.0,0.36,85.5,46.0983514,-3.2667147,6.045356376713051,338.63,-0.84,0.07,-0.25,335.14
4232,39415,3,0,,-123.05,-121.73,-125.09,2.9013553339242937,100.0,0.39,88.0,46.0984023,-3.2667431,6.025917931771851,338.67,-0.59,-0.47,0.43,334.83
4233,39417,3,0,,-122.5,-120.97,-124.95,2.928351768255234,100.0,0.37,90.5,46.09845415,-3.2667743,6.025917931771851,338.64,-0.52,-0.3,0.58,334.67
4234,39419,3,0,,-122.87,-121.94,-124.41,2.922971394062042,100.0,0.27,87.5,46.0985071,-3.2668081,6.045356376713051,338.35,-0.56,0.53,0.04,334.81
4235,39421,3,0,,-123.47,-122.68,-125.47,2.922775405049324,100.0,0.19,88.0,46.0985594,-3.2668386,6.06479482165425,338.17,-0.38,0.37,-0.35,335.25
4236,39423,3,0,,-123.43,-122.43,-125.61,2.9355717980861664,100.0,0.43,86.0,46.09858515,-3.2668528,6.06479482165425,338.2,0.02,-0.16,-0.05,335.25
4237,39425,3,0,,-123.04,-122.16,-125.1,2.9365990644693376,100.0,0.33,88.0,46.09863675,-3.2668806,6.045356376713051,338.35,-0.15,-0.22,0.3,335.01
4238,39427,3,0,,-122.99,-121.92,-124.39,2.9166397988796233,100.0,0.24,88.0,46.09868915,-3.2669117,6.045356376713051,338.37,-0.34,0.03,0.23,335.0
4239,39429,3,0,,-123.52,-122.98,-125.56,2.933888635635376,100.0,0.22,88.5,46.09874225,-3.2669431,6.06479482165425,338.24,-0.52,0.53,-0.4,335.15
4240,39431,3,0,,-124.1,-123.48,-125.68,2.927683246135712,100.0,0.29,89.0,46.0987949,-3.2669696,6.06479482165425,338.32,-0.21,0.29,-0.64,335.37
4241,39433,3,0,,-123.61,-122.91,-125.7,2.9260628747940065,100.0,0.37,86.5,46.09884695,-3.2669945,6.045356376713051,338.77,-0.19,-0.2,-0.28,335.32
4242,39435,3,0,,-123.37,-122.52,-125.25,2.9282756626605986,100.0,0.3,88.5,46.0988728,-3.2670083,6.045356376713051,338.91,-0.57,0.02,0.09,335.23
4243,39437,3,0,,-123.18,-122.45,-125.34,2.926451997756958,100.0,0.37,87.0,46.0989244,-3.2670381,6.025917931771851,338.94,-0.94,0.0,0.29,335.13
4244,39439,3,0,,-122.97,-122.18,-124.5,2.935837273597717,100.0,0.36,87.5,46.0989763,-3.2670696,6.025917931771851,338.75,-0.57,-0.24,0.45,335.14
4245,39441,3,0,,-123.22,-122.38,-125.33,2.941062160730362,100.0,0.37,89.0,46.09902935,-3.2671024,6.045356376713051,338.55,-0.15,0.24,0.09,335.11
4246,39443,3,0,,-123.58,-122.03,-124.89,2.914065020084381,100.0,0.3,88.5,46.0990824,-3.267135,6.06479482165425,338.31,-0.05,0.53,-0.36,335.07
4247,39445,3,0,,-123.96,-122.58,-125.85,2.931154173612595,100.0,0.39,88.0,46.09913485,-3.2671628,6.08423326659545,338.27,0.03,0.41,-0.52,335.04
4248,39447,3,0,,-123.96,-122.31,-125.83,2.906391360759735,100.0,0.53,87.0,46.099161,-3.2671748,6.08423326659545,338.43,-0.0,0.01,-0.43,335.18
4249,39449,3,0,,-123.51,-121.93,-125.26,2.922019031047821,100.0,0.53,86.5,46.0992128,-3.2672002,6.045356376713051,338.87,-0.22,-0.36,0.19,334.91
4250,39451,3,0,,-123.12,-121.44,-124.95,2.9457139313220977,100.0,0.54,87.0,46.09926515,-3.2672303,6.045356376713051,338.97,-0.79,-0.01,0.13,334.67
4251,39453,3,0,,-124.02,-122.13,-125.89,2.93770126581192,100.0,0.49,87.0,46.0993188,-3.2672604,6.06479482165425,338.83,-0.56,1.02,-0.82,335.01
4252,39455,3,0,,-124.34,-122.71,-126.74,2.967125939130783,100.0,0.49,87.0,46.0993707,-3.2672858,6.06479482165425,339.0,-0.22,0.57,-0.63,335.08
4253,39457,3,0,,-122.79,-121.09,-124.72,2.9390731227397917,100.0,0.61,87.5,46.0993962,-3.2672989,6.045356376713051,339.16,-0.06,-1.16,1.01,334.53
4254,39459,3,0,,-122.34,-120.51,-123.86,2.9381967413425447,100.0,0.53,86.0,46.0994479,-3.2673324,6.045356376713051,339.12,-0.85,0.21,0.66,334.38
4255,39461,3,0,,-123.89,-122.27,-125.57,2.96510746717453,100.0,0.42,88.5,46.09950115,-3.2673697,6.06479482165425,338.41,-0.29,1.11,-0.65,334.74
4256,39463,3,0,,-124.04,-122.54,-125.48,2.9571314418315886,100.0,0.42,88.0,46.0995535,-3.2673992,6.08423326659545,338.19,0.69,-0.22,-0.26,334.7
4257,39465,3,0,,-123.54,-121.95,-125.78,2.942675310969353,100.0,0.46,87.0,46.09960455,-3.2674266,6.06479482165425,338.36,0.76,-0.41,-0.05,334.58
4258,39467,3,0,,-123.75,-122.36,-125.58,2.942646197080612,100.0,0.49,87.5,46.0996567,-3.2674553,6.06479482165425,338.5,-0.12,0.21,-0.21,334.62
4259,39469,3,0,,-123.69,-121.84,-125.34,2.9556473445892335,100.0,0.49,88.0,46.09970855,-3.2674851,6.045356376713051,338.47,-0.79,0.08,-0.04,334.52
4260,39471,3,0,,-123.6,-122.34,-125.26,2.929073574542999,100.0,0.45,87.5,46.09973465,-3.2674996,6.045356376713051,338.46,-0.6,0.1,-0.23,334.66
4261,39473,3,0,,-124.19,-122.93,-125.38,2.9532283639907835,100.0,0.32,87.5,46.0997867,-3.2675281,6.045356376713051,338.52,-0.12,0.44,-0.64,334.76
4262,39475,3,0,,-124.12,-122.53,-126.29,2.9500623404979707,100.0,0.56,89.5,46.0998388,-3.2675533,6.045356376713051,338.76,-0.05,0.02,-0.32,334.76
4263,39477,3,0,,-122.98,-121.69,-124.37,2.944373817443848,100.0,0.41,88.0,46.09989055,-3.267582,6.025917931771851,339.03,-0.45,-0.76,0.87,334.36
4264,39479,3,0,,-122.59,-121.51,-123.85,2.928850829601288,100.0,0.29,88.5,46.0999434,-3.2676186,6.045356376713051,338.68,-0.94,0.28,0.68,334.37
4265,39481,3,0,,-123.56,-122.43,-124.64,2.924527176618576,100.0,0.24,87.5,46.09996995,-3.2676374,6.06479482165425,338.33,-0.36,1.02,-0.37,334.88
4266,39483,3,0,,-123.91,-122.6,-125.73,2.9235806357860565,100.0,0.24,88.5,46.10002175,-3.2676695,6.08423326659545,337.9,0.45,-0.19,-0.07,334.78
4267,39485,3,0,,-123.37,-122.25,-125.17,2.9398771500587464,100.0,0.37,89.0,46.10007185,-3.2676988,6.06479482165425,337.91,0.54,-0.54,0.16,334.56
4268,39487,3,0,,-123.62,-122.04,-124.92,2.9274610233306886,95.5,0.31,82.5,46.1001236,-3.267729,6.045356376713051,337.87,0.09,0.01,-0.24,334.54
4269,39489,3,0,,-124.2,-123.3,-125.95,2.9261606085300444,100.0,0.22,87.0,46.10017755,-3.2677569,6.06479482165425,338.05,-0.31,0.56,-0.64,334.87
4270,39491,3,0,,-124.24,-123.16,-125.29,2.9448558354377745,100.0,0.25,88.0,46.10023005,-3.2677837,6.06479482165425,338.34,-0.36,0.48,-0.59,334.94
4271,39493,3,0,,-124.03,-123.3,-125.74,2.9418359339237212,100.0,0.21,88.0,46.1002555,-3.2677972,6.06479482165425,338.47,-0.6,-0.01,-0.18,334.76
4272,39495,3,0,,-123.92,-122.85,-125.15,2.950460203886032,100.0,0.27,87.0,46.1003065,-3.2678245,6.045356376713051,338.62,-0.65,-0.03,-0.05,334.72
4273,39497,3,0,,-123.48,-122.72,-124.63,2.938131436109543,100.0,0.23,87.0,46.1003585,-3.2678521,6.025917931771851,338.77,-0.62,-0.34,0.47,334.68
4274,39499,3,0,,-123.14,-122.37,-124.89,2.965701870918274,100.0,0.39,87.5,46.10041115,-3.267883,6.025917931771851,338.81,-0.54,-0.23,0.78,334.41
4275,39501,3,0,,-123.1,-122.33,-124.35,2.9569860601425173,100.0,0.26,88.0,46.1004645,-3.2679198,6.045356376713051,338.45,-0.63,0.34,0.35,334.39
4276,39503,3,0,,-124.06,-123.39,-125.27,2.968230047225952,99.5,0.26,87.5,46.1005173,-3.2679567,6.1036717115366494,337.83,-0.45,0.94,-0.26,334.57
4277,39505,3,0,,-124.64,-123.92,-126.63,2.9603453516960143,100.0,0.31,89.0,46.1005431,-3.2679717,6.1036717115366494,337.65,0.51,0.46,-0.64,334.8
4278,39507,3,0,,-123.73,-122.72,-125.5,2.9491421365737915,100.0,0.34,87.5,46.100594,-3.2679985,6.08423326659545,337.82,0.5,-0.8,0.29,334.65
4279,39509,3,0,,-123.75,-122.43,-125.45,2.9369322514533995,100.0,0.43,87.5,46.1006458,-3.2680289,6.06479482165425,337.97,-0.36,0.53,-0.31,334.62
4280,39511,3,0,,-124.85,-123.71,-126.57,2.947180815935135,100.0,0.37,88.0,46.1007247,-3.2680697,6.06479482165425,338.11,-0.51,0.54,-0.95,334.85
4281,39513,3,0,,-124.48,-123.22,-126.23,2.953139233589172,100.0,0.45,89.5,46.10075045,-3.2680819,6.06479482165425,338.35,-0.43,-0.11,-0.57,334.79
4282,39515,3,0,,-123.72,-122.34,-125.41,2.951285933256149,100.0,0.37,89.5,46.1008023,-3.268109,6.045356376713051,338.71,-0.62,-0.45,0.19,334.66
4283,39517,3,0,,-123.7,-122.58,-125.38,2.9491702556610107,100.0,0.43,90.0,46.1008552,-3.2681393,6.045356376713051,338.72,-0.75,0.19,0.13,334.61
4284,39519,3,0,,-123.56,-122.37,-125.2,2.9457874870300294,100.0,0.31,87.0,46.1008819,-3.2681552,6.045356376713051,338.69,-0.72,0.18,0.37,334.56
4285,39521,3,0,,-123.41,-122.36,-125.04,2.9449255728721617,100.0,0.34,86.5,46.1009339,-3.2681882,6.06479482165425,338.48,-0.49,0.08,0.38,334.64
4286,39523,3,0,,-123.33,-122.18,-125.37,2.9454335284233095,100.0,0.44,86.0,46.1009858,-3.2682209,6.06479482165425,338.19,0.16,-0.36,0.52,334.38
4287,39525,3,0,,-123.25,-122.27,-124.94,2.961390235424042,100.0,0.33,89.0,46.10103865,-3.2682558,6.08423326659545,337.96,-0.2,0.7,-0.06,334.57
4288,39527,3,0,,-124.03,-123.08,-125.79,2.946187483072281,100.0,0.41,85.5,46.1010906,-3.2682911,6.1036717115366494,337.52,-0.34,0.88,-0.52,334.73
4289,39529,3,0,,-124.54,-122.98,-126.27,2.9427005290985107,100.0,0.31,85.0,46.10114195,-3.2683182,6.1036717115366494,337.44,0.22,0.03,-0.81,334.98
4290,39531,3,0,,-124.27,-123.34,-125.85,2.9503805673122407,100.0,0.23,86.0,46.10116775,-3.2683297,6.08423326659545,337.7,0.21,-0.45,-0.27,334.96
4291,39533,3,0,,-123.9,-122.83,-125.93,2.9581205916404723,100.0,0.29,86.5,46.1012201,-3.2683557,6.06479482165425,338.25,-0.71,0.2,-0.16,334.87
4292,39535,3,0,,-124.16,-123.27,-126.34,2.958587327003479,100.0,0.34,89.0,46.1012731,-3.2683851,6.06479482165425,338.4,-1.01,0.4,-0.27,334.91
4293,39537,3,0,,-124.03,-123.23,-126.17,2.9600799334049226,100.0,0.29,87.5,46.1013257,-3.2684138,6.06479482165425,338.46,-0.79,-0.16,0.25,334.96
4294,39539,3,0,,-123.61,-122.67,-125.13,2.949260642528534,100.0,0.28,86.5,46.101378,-3.2684436,6.06479482165425,338.56,-0.76,-0.07,0.39,335.01
4295,39541,3,0,,-123.57,-122.82,-125.26,2.9395995330810547,100.0,0.31,87.5,46.1014042,-3.26846,6.06479482165425,338.52,-0.72,0.14,0.33,335.11
4296,39543,3,0,,-123.59,-122.85,-125.7,2.9543350809812545,100.0,0.23,87.0,46.1014565,-3.268493,6.08423326659545,338.25,-0.52,0.05,0.32,335.04
4297,39545,3,0,,-123.43,-122.65,-125.42,2.9281881892681123,100.0,0.44,88.0,46.10150895,-3.2685266,6.08423326659545,338.03,-0.07,-0.06,0.44,334.88
4298,39547,3,0,,-123.77,-123.19,-125.1,2.9565327870845795,100.0,0.29,89.5,46.101562,-3.2685607,6.1036717115366494,337.75,0.13,0.4,-0.1,334.98
4299,39549,3,0,,-124.48,-123.89,-126.09,2.9317344439029696,100.0,0.29,88.0,46.1016147,-3.2685914,6.123110156477849,337.64,0.07,0.56,-0.72,335.38
4300,39551,3,0,,-124.76,-124.17,-126.01,2.939854238033295,100.0,0.21,89.0,46.10166635,-3.2686177,6.1036717115366494,337.83,0.13,-0.05,-0.56,335.42
4301,39553,3,0,,-124.33,-123.61,-125.75,2.9574080157279967,100.0,0.33,89.0,46.10169225,-3.2686295,6.08423326659545,338.05,0.1,-0.53,-0.22,335.24
4302,39555,3,0,,-124.14,-123.24,-125.64,2.954896103143692,100.0,0.36,87.0,46.10174515,-3.2686557,6.06479482165425,338.53,-0.71,0.04,-0.07,335.18
4303,39557,3,0,,-124.52,-123.84,-125.62,2.9435376727581026,100.0,0.3,89.0,46.1017983,-3.2686853,6.08423326659545,338.65,-1.15,0.58,-0.38,335.38
4304,39559,3,0,,-124.25,-123.45,-125.53,2.947020962238312,100.0,0.39,88.5,46.10185035,-3.2687134,6.08423326659545,338.69,-0.75,-0.54,0.24,335.3
4305,39561,3,0,,-123.53,-122.67,-124.86,2.959747804403305,100.0,0.39,87.5,46.10190325,-3.2687433,6.06479482165425,338.78,-0.23,-0.29,0.66,335.02
4306,39563,3,0,,-123.59,-122.8,-124.67,2.975452198982239,100.0,0.34,88.0,46.10195805,-3.2687769,6.1036717115366494,338.66,-0.26,0.3,0.48,335.03
4307,39565,3,0,,-123.98,-123.16,-125.1,2.966077922582626,100.0,0.37,89.0,46.10198495,-3.2687943,6.123110156477849,338.51,-0.67,0.82,0.01,335.39
4308,39567,3,0,,-123.94,-123.09,-124.96,2.9685147267580034,100.0,0.29,89.0,46.1020364,-3.2688275,6.1425486014190485,338.18,-0.36,-0.13,0.13,335.55
4309,39569,3,0,,-123.73,-122.7,-125.27,2.9612858855724333,100.0,0.29,89.0,46.1020874,-3.2688589,6.123110156477849,337.93,0.39,-0.29,-0.02,335.52
4310,39571,3,0,,-124.37,-123.35,-125.76,2.949472494125366,99.5,0.34,87.5,46.10214065,-3.2688879,6.123110156477849,337.93,0.47,0.75,-0.9,335.76
4311,39573,3,0,,-125.05,-123.89,-126.52,2.9441782701015473,100.0,0.34,88.5,46.10219455,-3.2689115,6.123110156477849,338.38,0.1,0.75,-1.03,335.88
4312,39575,3,0,,-124.28,-123.14,-125.84,2.9532001101970673,100.0,0.41,86.5,46.10224645,-3.2689353,6.1036717115366494,338.97,-0.71,-0.53,-0.04,335.77
4313,39577,3,0,,-123.64,-122.67,-125.35,2.924968489408493,100.0,0.36,87.5,46.1022726,-3.2689494,6.08423326659545,339.13,-1.07,-0.24,0.22,335.77
4314,39579,3,0,,-124.31,-123.41,-126.36,2.959186027050018,100.0,0.37,88.0,46.10232595,-3.2689796,6.08423326659545,339.08,-0.79,0.76,-0.38,336.04
4315,39581,3,0,,-124.34,-123.36,-126.62,2.9421346616744994,100.0,0.39,86.5,46.1023792,-3.2690072,6.1036717115366494,339.12,-0.47,0.3,-0.15,336.01
4316,39583,3,0,,-123.3,-122.32,-125.06,2.9331955480575562,100.0,0.36,88.5,46.1024319,-3.2690357,6.08423326659545,339.3,-0.18,-0.71,0.82,335.7
4317,39585,3,0,,-123.39,-122.53,-125.89,2.932438943386078,100.0,0.39,88.0,46.10248555,-3.2690707,6.1036717115366494,339.05,-0.65,0.35,0.47,335.66
4318,39587,3,0,,-124.26,-123.35,-125.86,2.958543564081192,100.0,0.35,89.0,46.10253925,-3.2691036,6.1425486014190485,338.6,-0.29,0.67,-0.35,335.96
4319,39589,3,0,,-124.34,-123.03,-126.36,2.931941624879837,100.0,0.43,88.0,46.10256585,-3.2691175,6.1425486014190485,338.57,0.45,0.05,-0.15,335.98
4320,39591,3,0,,-124.08,-122.78,-126.02,2.9317947030067444,100.0,0.46,88.0,46.10261795,-3.2691447,6.123110156477849,338.79,-0.11,-0.06,-0.12,336.06
4321,39593,3,0,,-124.35,-122.36,-126.38,2.9301575034856797,100.0,0.43,88.5,46.1026698,-3.2691727,6.1036717115366494,338.85,-0.36,-0.03,-0.33,335.98
4322,39595,3,0,,-124.95,-123.54,-126.68,2.9231438493728636,100.0,0.43,88.5,46.1027232,-3.2691974,6.1036717115366494,339.07,-0.31,0.24,-0.79,335.83
4323,39597,3,0,,-124.87,-123.62,-126.55,2.9381924855709074,100.0,0.41,88.0,46.102777,-3.2692201,6.08423326659545,339.61,-0.43,0.06,-0.38,335.92
4324,39599,3,0,,-124.12,-122.78,-126.68,2.927502580881119,100.0,0.46,89.0,46.10282995,-3.2692466,6.08423326659545,339.98,-0.59,-0.2,0.07,335.84
4325,39601,3,0,,-123.8,-122.41,-126.41,2.9370913541316988,100.0,0.48,89.0,46.10285635,-3.2692619,6.08423326659545,339.96,-1.08,-0.11,0.47,335.69
4326,39603,3,0,,-124.15,-122.96,-126.06,2.931386939883232,100.0,0.38,87.0,46.10290955,-3.2692935,6.1036717115366494,339.67,-0.83,0.31,0.16,335.7
4327,39605,3,0,,-124.03,-122.74,-125.92,2.9382385134696962,100.0,0.43,87.5,46.10296285,-3.2693231,6.1036717115366494,339.54,-0.11,-0.0,0.39,335.64
4328,39607,3,0,,-123.56,-122.49,-125.62,2.9218342655897143,100.0,0.36,87.0,46.10301595,-3.269355,6.123110156477849,339.4,0.14,-0.13,0.61,335.26
4329,39609,3,0,,-123.92,-122.79,-125.79,2.9380099707841874,100.0,0.56,88.0,46.10306905,-3.2693893,6.123110156477849,339.02,-0.2,0.53,-0.2,335.56
4330,39611,3,0,,-124.9,-123.99,-126.75,2.9489496779441833,100.0,0.32,88.5,46.1030956,-3.2694055,6.1425486014190485,338.81,-0.14,0.68,-0.68,335.8
4331,39613,3,0,,-125.19,-124.23,-126.89,2.920494013428688,100.0,0.36,87.0,46.10314865,-3.2694307,6.1425486014190485,338.81,0.47,0.06,-0.8,335.85
4332,39615,3,0,,-124.9,-123.96,-127.36,2.9438080024719238,100.0,0.39,88.0,46.10320125,-3.2694532,6.123110156477849,339.38,0.16,-0.03,-0.44,335.51
4333,39617,3,0,,-124.67,-123.82,-126.66,2.9186434733867643,100.0,0.42,87.5,46.103254,-3.2694775,6.1036717115366494,339.8,-0.87,-0.19,-0.04,335.35
4334,39619,3,0,,-124.3,-123.07,-125.71,2.928662582039833,100.0,0.37,87.0,46.10330705,-3.2695057,6.08423326659545,339.94,-1.37,-0.05,0.26,335.23
4335,39621,3,0,,-124.31,-123.31,-125.97,2.928244671225548,100.0,0.41,87.5,46.1033601,-3.2695374,6.1036717115366494,339.73,-1.28,0.23,0.16,335.38
4336,39623,3,0,,-124.48,-123.66,-126.34,2.9225082075595856,100.0,0.38,88.5,46.1034135,-3.2695661,6.1036717115366494,339.56,-0.28,0.15,0.07,335.37
4337,39625,3,0,,-123.95,-122.92,-125.52,2.932080793380737,100.0,0.39,88.0,46.10344025,-3.2695805,6.1036717115366494,339.61,0.16,-0.32,0.59,335.05
4338,39627,3,0,,-124.02,-123.14,-126.1,2.929268832206726,100.0,0.4,87.5,46.10349365,-3.2696134,6.123110156477849,339.48,-0.29,0.42,0.25,335.09
4339,39629,3,0,,-124.51,-123.59,-126.2,2.914351227879524,99.0,0.32,86.0,46.1035469,-3.2696473,6.1425486014190485,339.02,-0.28,0.3,-0.07,335.31
4340,39631,3,0,,-124.38,-123.4,-126.13,2.9316985154151918,100.0,0.36,88.0,46.10359945,-3.2696778,6.1425486014190485,338.78,-0.01,-0.09,0.06,335.28
4341,39633,3,0,,-124.6,-123.59,-126.3,2.93048567533493,100.0,0.37,87.0,46.10365235,-3.269707,6.1425486014190485,338.79,0.12,0.19,-0.24,335.12
4342,39635,3,0,,-125.52,-124.86,-127.71,2.9300379967689514,100.0,0.37,88.0,46.10370475,-3.2697344,6.1425486014190485,338.83,-0.35,0.69,-1.1,335.37
4343,39637,3,0,,-125.79,-125.06,-127.55,2.9287386202812193,99.0,0.41,85.5,46.1037307,-3.2697456,6.123110156477849,338.95,-0.29,-0.27,-0.77,335.48
4344,39639,3,0,,-124.73,-123.33,-126.62,2.9233313488960264,100.0,0.46,89.0,46.10378305,-3.2697663,6.08423326659545,339.58,-0.38,-0.75,0.47,334.98
4345,39641,3,0,,-124.13,-122.58,-126.12,2.925124952793121,100.0,0.41,88.0,46.103837,-3.2697946,6.08423326659545,339.98,-1.02,0.43,0.44,334.89
4346,39643,3,0,,-124.54,-123.34,-125.83,2.938056585788727,100.0,0.37,87.0,46.10389095,-3.2698283,6.1036717115366494,339.67,-1.11,0.64,0.23,335.0
4347,39645,3,0,,-124.23,-123.45,-125.27,2.948454097509384,100.0,0.31,85.0,46.10394385,-3.2698606,6.123110156477849,339.28,-0.58,-0.22,0.54,334.89
4348,39647,3,0,,-124.26,-123.37,-125.55,2.962449727654457,99.5,0.4,86.0,46.1039968,-3.269894,6.1425486014190485,338.99,0.01,0.13,0.31,334.88
4349,39649,3,0,,-124.94,-124.22,-126.42,2.955274124145508,100.0,0.28,89.0,46.1040499,-3.2699264,6.1425486014190485,338.68,0.08,0.69,-0.34,335.05
4350,39651,3,0,,-124.8,-123.94,-126.45,2.8400762885808946,100.0,0.24,88.5,46.1041021,-3.2699553,6.1425486014190485,338.62,0.22,-0.35,-0.03,334.97
4351,39653,3,0,,-124.64,-123.7,-125.82,2.938675081729889,100.0,0.36,85.5,46.10412825,-3.2699696,6.1425486014190485,338.65,0.21,-0.29,-0.06,334.9
